Period,Country,Indicator,Value
2024-Q2,Dominican Republic,Mean Monthly Labor Income by age - 65+,989.4
2022-Q4,Paraguay,Mean Monthly Labor Income by area - Urban,988.8
2021-Q4,Chile,Mean Monthly Labor Income by age - 65+,988.7
2020-Q3,Brazil,Mean Monthly Labor Income - Total,988.5
2024-Q2,Bolivia,Mean Monthly Labor Income by area - Urban,988.5
2022-Q3,Colombia,Mean Monthly Labor Income by area - Urban,988.3
2016-Q1,Brazil,Mean Monthly Labor Income by sex - Male,988.1
2019-Q4,Dominican Republic,Mean Monthly Labor Income by age - 55-64,988.1
2018-Q3,Paraguay,Monthly Income Per Capita by age - 45-54,988.0
2017-Q4,Chile,Mean Monthly Labor Income by sex - Female,987.6
2023-Q3,Paraguay,Mean Monthly Labor Income by age - 45-54,987.4
2016-Q4,Chile,Mean Monthly Labor Income by area - Rural,987.4
2016-Q2,Peru,Mean Monthly Labor Income by age - 25-44,987.4
2018-Q4,Chile,Monthly Income Per Capita by age - 45-54,987.3
2020-Q2,Brazil,Mean Monthly Labor Income by age - 25-44,987.0
2019-Q4,Chile,Mean Monthly Labor Income by sex - Female,986.9
2019-Q3,Uruguay,Mean Monthly Labor Income by sex - Female,986.6
2024-Q3,Argentina,Mean Monthly Labor Income by area - Urban,986.5
2024-Q3,Argentina,Mean Monthly Labor Income - Total,986.5
2016-Q2,Bolivia,Mean Monthly Labor Income by age - 55-64,985.9
2021-Q3,Bolivia,Mean Monthly Labor Income by age - 55-64,985.6
2017-Q1,Peru,Mean Monthly Labor Income by age - 25-44,985.6
2024-Q1,Uruguay,Mean Monthly Labor Income by area - Rural,985.3
2021-Q1,Brazil,Mean Monthly Labor Income by area - Urban,985.2
2023-Q4,Ecuador,Monthly Income Per Capita by educational attaintment - High,984.9
2018-Q1,Argentina,Monthly Income Per Capita by sex - Male,984.8
2017-Q3,Uruguay,Monthly Income Per Capita by age - 25-44,984.7
2023-Q4,El Salvador,Monthly Income Per Capita by educational attaintment - High,984.7
2018-Q1,Dominican Republic,Mean Monthly Labor Income by age - 45-54,984.5
2017-Q4,Chile,Mean Monthly Labor Income by area - Rural,984.4
2018-Q4,Chile,Mean Monthly Labor Income by age - 65+,984.2
2022-Q3,Paraguay,Mean Monthly Labor Income by sex - Male,983.7
2019-Q2,Uruguay,Mean Monthly Labor Income by sex - Female,983.5
2020-Q3,Brazil,Mean Monthly Labor Income by age - 25-44,983.4
2016-Q3,Brazil,Mean Monthly Labor Income by sex - Male,983.4
2017-Q2,Paraguay,Mean Monthly Labor Income by age - 55-64,983.3
2022-Q4,Colombia,Mean Monthly Labor Income by area - Urban,983.3
2021-Q2,Ecuador,Monthly Income Per Capita by educational attaintment - High,983.0
2021-Q2,Bolivia,Mean Monthly Labor Income by area - Urban,982.8
2023-Q4,Colombia,Mean Monthly Labor Income by age - 25-44,982.7
2018-Q2,Bolivia,Mean Monthly Labor Income by age - 55-64,982.5
2022-Q2,Paraguay,Mean Monthly Labor Income by age - 45-54,982.1
2016-Q1,Bolivia,Mean Monthly Labor Income - Total,981.8
2023-Q4,Brazil,Mean Monthly Labor Income by age - 25-44,981.7
2023-Q4,Brazil,Mean Monthly Labor Income by area - Urban,981.2
2017-Q2,Bolivia,Mean Monthly Labor Income by age - 55-64,981.0
2023-Q3,Paraguay,Mean Monthly Labor Income by sex - Male,980.8
2020-Q1,Brazil,Mean Monthly Labor Income by area - Urban,980.5
2024-Q2,Costa Rica,Mean Monthly Labor Income by age - 65+,979.9
2019-Q4,Uruguay,Mean Monthly Labor Income by sex - Female,979.8
2022-Q1,Brazil,Mean Monthly Labor Income by age - 45-54,979.1
2019-Q4,Chile,Monthly Income Per Capita by age - 45-54,979.1
2022-Q1,Brazil,Mean Monthly Labor Income by age - 55-64,979.0
2018-Q4,Chile,Mean Monthly Labor Income by area - Rural,978.9
2018-Q4,Dominican Republic,Mean Monthly Labor Income by age - 45-54,978.8
2019-Q2,Bolivia,Mean Monthly Labor Income by age - 55-64,978.7
2016-Q1,Costa Rica,Monthly Income Per Capita by age - 45-54,978.6
2016-Q2,Costa Rica,Mean Monthly Labor Income by age - 65+,978.0
2017-Q4,Uruguay,Monthly Income Per Capita by age - 25-44,977.8
2017-Q1,Bolivia,Mean Monthly Labor Income by age - 55-64,977.8
2020-Q2,Brazil,Mean Monthly Labor Income - Total,977.7
2021-Q3,El Salvador,Monthly Income Per Capita by educational attaintment - High,977.3
2023-Q3,Uruguay,Mean Monthly Labor Income by sex - Female,977.2
2023-Q1,Colombia,Mean Monthly Labor Income by age - 45-54,976.2
2022-Q4,Uruguay,Mean Monthly Labor Income by area - Rural,976.2
2020-Q1,Peru,Monthly Income Per Capita by educational attaintment - High,976.0
2024-Q2,Uruguay,Mean Monthly Labor Income by area - Rural,975.8
2019-Q3,Uruguay,Mean Monthly Labor Income by age - 65+,975.7
2024-Q1,Paraguay,Mean Monthly Labor Income - Total,975.5
2024-Q2,Brazil,Mean Monthly Labor Income - Total,975.5
2022-Q3,Dominican Republic,Monthly Income Per Capita by educational attaintment - High,975.0
2019-Q1,Paraguay,Mean Monthly Labor Income by area - Rural,974.4
2023-Q3,Brazil,Mean Monthly Labor Income by area - Urban,974.3
2016-Q2,Brazil,Mean Monthly Labor Income by sex - Male,973.9
2021-Q2,Colombia,Mean Monthly Labor Income by age - 45-54,973.7
2017-Q1,Paraguay,Mean Monthly Labor Income by age - 65+,973.2
2019-Q1,Brazil,Mean Monthly Labor Income by area - Urban,973.0
2024-Q2,Peru,Mean Monthly Labor Income by age - 55-64,972.9
2021-Q4,Brazil,Mean Monthly Labor Income by age - 45-54,972.2
2017-Q4,Peru,Mean Monthly Labor Income by age - 25-44,972.0
2021-Q4,Argentina,Mean Monthly Labor Income by educational attaintment - Middle,971.9
2019-Q3,Dominican Republic,Mean Monthly Labor Income by age - 45-54,971.9
2022-Q1,Paraguay,Mean Monthly Labor Income by sex - Male,971.9
2024-Q2,Peru,Mean Monthly Labor Income by sex - Male,971.9
2022-Q2,Argentina,Mean Monthly Labor Income by age - 25-44,971.8
2023-Q4,Paraguay,Mean Monthly Labor Income by area - Rural,971.6
2024-Q3,Brazil,Mean Monthly Labor Income - Total,971.4
2024-Q1,Paraguay,Monthly Income Per Capita by age - 45-54,971.4
2022-Q4,Argentina,Mean Monthly Labor Income by area - Urban,971.2
2022-Q4,Argentina,Mean Monthly Labor Income - Total,971.2
2023-Q2,Peru,Monthly Income Per Capita by educational attaintment - High,970.7
2020-Q4,Argentina,Mean Monthly Labor Income - Total,970.7
2020-Q4,Argentina,Mean Monthly Labor Income by area - Urban,970.7
2017-Q2,Uruguay,Mean Monthly Labor Income by sex - Female,970.7
2020-Q3,Bolivia,Mean Monthly Labor Income - Total,970.3
2020-Q3,Bolivia,Mean Monthly Labor Income by area - Urban,970.3
2019-Q1,Uruguay,Mean Monthly Labor Income by sex - Female,970.0
2019-Q4,Chile,Mean Monthly Labor Income by area - Rural,969.9
2019-Q4,Brazil,Mean Monthly Labor Income by area - Urban,969.7
2017-Q1,Costa Rica,Monthly Income Per Capita by age - 45-54,969.5
2018-Q2,Peru,Mean Monthly Labor Income by age - 55-64,969.5
2024-Q2,Peru,Monthly Income Per Capita by educational attaintment - High,969.5
2019-Q4,Argentina,Monthly Income Per Capita by age - 45-54,969.4
2023-Q4,Chile,Mean Monthly Labor Income by age - 65+,969.1
2023-Q1,Colombia,Mean Monthly Labor Income by area - Urban,969.0
2021-Q4,Brazil,Mean Monthly Labor Income by age - 55-64,969.0
2023-Q3,Colombia,Mean Monthly Labor Income by age - 25-44,968.9
2023-Q3,Brazil,Mean Monthly Labor Income by age - 25-44,968.7
2016-Q4,Bolivia,Mean Monthly Labor Income by age - 55-64,968.6
2016-Q1,Uruguay,Monthly Income Per Capita by age - 25-44,968.6
2018-Q4,Brazil,Mean Monthly Labor Income by area - Urban,968.4
2017-Q2,Uruguay,Monthly Income Per Capita by age - 25-44,968.2
2020-Q4,Argentina,Mean Monthly Labor Income by age - 25-44,968.0
2016-Q4,Uruguay,Mean Monthly Labor Income by sex - Female,967.8
2023-Q1,Paraguay,Mean Monthly Labor Income by area - Urban,967.6
2023-Q1,Bolivia,Mean Monthly Labor Income by age - 55-64,967.5
2021-Q4,El Salvador,Monthly Income Per Capita by educational attaintment - High,967.1
2016-Q4,Argentina,Monthly Income Per Capita by age - 25-44,967.0
2021-Q1,Argentina,Mean Monthly Labor Income by educational attaintment - Middle,966.9
2017-Q4,Argentina,Monthly Income Per Capita by sex - Male,966.7
2019-Q2,Paraguay,Monthly Income Per Capita by sex - Male,966.2
2022-Q2,Argentina,Mean Monthly Labor Income by area - Urban,965.9
2022-Q2,Argentina,Mean Monthly Labor Income - Total,965.9
2022-Q3,El Salvador,Monthly Income Per Capita by educational attaintment - High,965.8
2018-Q4,Argentina,Mean Monthly Labor Income by sex - Female,965.5
2016-Q3,Costa Rica,Monthly Income Per Capita by age - 45-54,965.4
2019-Q3,Argentina,Mean Monthly Labor Income by sex - Female,965.4
2019-Q3,Bolivia,Mean Monthly Labor Income by age - 55-64,964.5
2020-Q3,Argentina,Mean Monthly Labor Income by educational attaintment - Middle,964.4
2018-Q2,Uruguay,Monthly Income Per Capita by age - 25-44,964.3
2022-Q4,Argentina,Mean Monthly Labor Income by age - 25-44,964.1
2018-Q1,Uruguay,Mean Monthly Labor Income by age - 65+,963.8
2019-Q3,Peru,Mean Monthly Labor Income by age - 25-44,963.8
2024-Q3,Costa Rica,Monthly Income Per Capita by age - 25-44,963.6
2022-Q3,Argentina,Mean Monthly Labor Income by area - Urban,963.5
2022-Q3,Argentina,Mean Monthly Labor Income - Total,963.5
2017-Q4,Dominican Republic,Mean Monthly Labor Income by age - 55-64,963.5
2018-Q2,Brazil,Mean Monthly Labor Income by area - Urban,963.4
2022-Q2,Colombia,Mean Monthly Labor Income by age - 45-54,963.2
2019-Q3,Brazil,Mean Monthly Labor Income by area - Urban,962.7
2018-Q4,Uruguay,Mean Monthly Labor Income by sex - Female,962.7
2021-Q4,Chile,Monthly Income Per Capita by age - 45-54,962.0
2022-Q1,Uruguay,Mean Monthly Labor Income by sex - Female,961.6
2019-Q2,Brazil,Mean Monthly Labor Income by area - Urban,961.5
2017-Q3,Peru,Mean Monthly Labor Income by age - 25-44,960.4
2023-Q2,Argentina,Mean Monthly Labor Income - Total,960.3
2023-Q2,Argentina,Mean Monthly Labor Income by area - Urban,960.3
2017-Q1,Argentina,Monthly Income Per Capita by age - 25-44,960.1
2020-Q1,Peru,Mean Monthly Labor Income by age - 25-44,960.1
2022-Q3,Colombia,Mean Monthly Labor Income by age - 55-64,960.1
2018-Q1,Brazil,Mean Monthly Labor Income by area - Urban,960.0
2022-Q3,Argentina,Mean Monthly Labor Income by age - 25-44,959.9
2023-Q1,Brazil,Mean Monthly Labor Income by age - 25-44,959.9
2018-Q3,Brazil,Mean Monthly Labor Income by area - Urban,959.9
2024-Q2,Argentina,Mean Monthly Labor Income by sex - Male,959.8
2019-Q1,El Salvador,Mean Monthly Labor Income by age - 55-64,959.4
2021-Q3,Brazil,Mean Monthly Labor Income by sex - Male,959.3
2017-Q2,Peru,Mean Monthly Labor Income by age - 55-64,959.2
2022-Q4,Brazil,Mean Monthly Labor Income by age - 25-44,959.1
2023-Q3,Argentina,Monthly Income Per Capita by age - 45-54,959.1
2022-Q2,Uruguay,Mean Monthly Labor Income by sex - Female,959.0
2019-Q4,Peru,Mean Monthly Labor Income by age - 25-44,958.7
2017-Q3,Argentina,Monthly Income Per Capita by sex - Male,958.7
2024-Q1,Brazil,Mean Monthly Labor Income - Total,958.7
2023-Q3,Paraguay,Mean Monthly Labor Income by area - Urban,958.6
2020-Q1,Brazil,Mean Monthly Labor Income by age - 25-44,958.6
2022-Q2,Brazil,Mean Monthly Labor Income by sex - Male,958.5
2018-Q1,Peru,Mean Monthly Labor Income by age - 25-44,958.5
2023-Q2,Colombia,Mean Monthly Labor Income by age - 25-44,958.3
2020-Q1,Dominican Republic,Mean Monthly Labor Income by age - 55-64,958.1
2023-Q3,Peru,Mean Monthly Labor Income by age - 55-64,958.1
2023-Q2,Uruguay,Monthly Income Per Capita by age - 25-44,957.8
2023-Q4,Bolivia,Mean Monthly Labor Income - Total,957.7
2024-Q3,Dominican Republic,Mean Monthly Labor Income by age - 55-64,957.5
2024-Q2,Costa Rica,Mean Monthly Labor Income by age - 15-24,957.5
2023-Q2,Argentina,Mean Monthly Labor Income by age - 25-44,957.5
2019-Q1,Argentina,Mean Monthly Labor Income by sex - Female,957.2
2016-Q4,El Salvador,Monthly Income Per Capita by educational attaintment - High,957.2
2017-Q3,Bolivia,Mean Monthly Labor Income by age - 55-64,957.0
2021-Q2,Brazil,Mean Monthly Labor Income by area - Urban,956.9
2024-Q1,Peru,Mean Monthly Labor Income by sex - Male,956.9
2023-Q1,Brazil,Mean Monthly Labor Income by area - Urban,956.8
2018-Q1,Uruguay,Monthly Income Per Capita by age - 25-44,956.7
2023-Q2,Brazil,Mean Monthly Labor Income by area - Urban,956.7
2024-Q1,Argentina,Monthly Income Per Capita by educational attaintment - High,956.2
2019-Q3,Paraguay,Mean Monthly Labor Income by area - Rural,956.0
2023-Q4,Peru,Mean Monthly Labor Income by sex - Male,955.9
2022-Q4,Uruguay,Mean Monthly Labor Income by sex - Female,955.7
2023-Q2,Uruguay,Mean Monthly Labor Income by age - 65+,955.5
2018-Q2,Argentina,Monthly Income Per Capita by age - 25-44,955.4
2024-Q1,Argentina,Mean Monthly Labor Income by age - 45-54,955.3
2016-Q1,Uruguay,Mean Monthly Labor Income by sex - Female,955.1
2017-Q4,Brazil,Mean Monthly Labor Income by area - Urban,955.1
2022-Q4,Chile,Monthly Income Per Capita by age - 45-54,954.9
2023-Q3,Peru,Monthly Income Per Capita by educational attaintment - High,954.9
2022-Q4,Chile,Mean Monthly Labor Income by age - 65+,954.8
2016-Q3,Uruguay,Monthly Income Per Capita by age - 25-44,954.5
2022-Q1,Paraguay,Mean Monthly Labor Income by age - 25-44,954.4
2023-Q2,Brazil,Mean Monthly Labor Income by age - 25-44,954.3
2016-Q4,Uruguay,Monthly Income Per Capita by age - 25-44,953.9
2022-Q4,Colombia,Mean Monthly Labor Income by age - 25-44,953.3
2022-Q1,Argentina,Monthly Income Per Capita by age - 45-54,953.2
2023-Q3,Peru,Mean Monthly Labor Income by sex - Male,953.0
2016-Q3,Uruguay,Mean Monthly Labor Income by sex - Female,952.9
2019-Q1,Paraguay,Monthly Income Per Capita by age - 45-54,952.8
2024-Q2,Dominican Republic,Mean Monthly Labor Income by age - 45-54,952.6
2022-Q4,Brazil,Mean Monthly Labor Income by area - Urban,952.0
2017-Q1,Brazil,Mean Monthly Labor Income by area - Urban,951.3
2017-Q1,Uruguay,Mean Monthly Labor Income by age - 65+,951.3
2016-Q1,Peru,Mean Monthly Labor Income - Total,951.0
2016-Q1,Peru,Mean Monthly Labor Income by area - Urban,951.0
2020-Q4,Brazil,Mean Monthly Labor Income by age - 25-44,950.9
2016-Q2,Costa Rica,Mean Monthly Labor Income by age - 15-24,950.8
2022-Q1,Colombia,Mean Monthly Labor Income by area - Urban,950.7
2019-Q1,Dominican Republic,Mean Monthly Labor Income by age - 45-54,950.7
2023-Q1,Bolivia,Mean Monthly Labor Income - Total,950.6
2020-Q2,Argentina,Mean Monthly Labor Income by sex - Female,950.6
2019-Q3,Dominican Republic,Mean Monthly Labor Income by age - 55-64,950.0
2019-Q4,Brazil,Mean Monthly Labor Income by age - 25-44,949.8
2019-Q3,Bolivia,Monthly Income Per Capita by age - 45-54,949.7
2020-Q4,Brazil,Mean Monthly Labor Income - Total,949.6
2024-Q3,Dominican Republic,Mean Monthly Labor Income by sex - Male,949.4
2021-Q3,Bolivia,Mean Monthly Labor Income - Total,949.0
2023-Q4,Colombia,Mean Monthly Labor Income by sex - Male,949.0
2023-Q4,Bolivia,Mean Monthly Labor Income by age - 55-64,948.4
2022-Q2,Bolivia,Mean Monthly Labor Income - Total,947.2
2023-Q2,Colombia,Mean Monthly Labor Income by age - 45-54,947.0
2023-Q2,Bolivia,Mean Monthly Labor Income - Total,946.9
2019-Q2,Argentina,Mean Monthly Labor Income by age - 65+,946.9
2018-Q4,Uruguay,Monthly Income Per Capita by age - 25-44,946.6
2023-Q1,Uruguay,Mean Monthly Labor Income by sex - Female,946.2
2017-Q2,Paraguay,Monthly Income Per Capita by age - 45-54,946.0
2022-Q2,Colombia,Mean Monthly Labor Income by age - 25-44,945.8
2022-Q4,Uruguay,Monthly Income Per Capita by age - 25-44,945.7
2022-Q4,Chile,Monthly Income Per Capita by age - 25-44,945.5
2016-Q4,Chile,Monthly Income Per Capita by age - 45-54,945.5
2017-Q3,Brazil,Mean Monthly Labor Income by area - Urban,945.4
2016-Q3,Argentina,Monthly Income Per Capita by age - 25-44,945.2
2018-Q3,Uruguay,Monthly Income Per Capita by age - 25-44,945.0
2023-Q4,Brazil,Mean Monthly Labor Income - Total,944.8
2017-Q2,Peru,Mean Monthly Labor Income by age - 25-44,944.8
2019-Q3,Brazil,Mean Monthly Labor Income by age - 25-44,944.8
2022-Q4,Colombia,Mean Monthly Labor Income by age - 45-54,944.7
2023-Q4,Uruguay,Mean Monthly Labor Income by sex - Female,944.7
2023-Q3,Costa Rica,Mean Monthly Labor Income by age - 65+,944.7
2023-Q2,Paraguay,Mean Monthly Labor Income by age - 25-44,944.5
2024-Q1,Bolivia,Mean Monthly Labor Income - Total,943.9
2023-Q2,Bolivia,Mean Monthly Labor Income by age - 55-64,943.8
2022-Q1,Brazil,Mean Monthly Labor Income by sex - Male,943.2
2019-Q1,Uruguay,Monthly Income Per Capita by age - 25-44,943.1
2024-Q1,Peru,Monthly Income Per Capita by educational attaintment - High,942.8
2023-Q1,Peru,Mean Monthly Labor Income by age - 55-64,942.8
2022-Q4,Bolivia,Mean Monthly Labor Income - Total,942.8
2019-Q1,Brazil,Mean Monthly Labor Income by age - 25-44,942.6
2019-Q2,Uruguay,Monthly Income Per Capita by age - 25-44,942.4
2017-Q2,Argentina,Monthly Income Per Capita by age - 25-44,942.3
2019-Q2,Costa Rica,Monthly Income Per Capita by age - 25-44,942.2
2021-Q1,Brazil,Mean Monthly Labor Income - Total,942.1
2016-Q4,Brazil,Mean Monthly Labor Income by area - Urban,941.4
2024-Q2,Dominican Republic,Mean Monthly Labor Income by sex - Male,941.3
2024-Q3,Dominican Republic,Mean Monthly Labor Income by age - 45-54,941.3
2022-Q1,Paraguay,Mean Monthly Labor Income by area - Urban,941.2
2018-Q2,Peru,Mean Monthly Labor Income by age - 25-44,941.0
2018-Q4,Peru,Mean Monthly Labor Income by age - 25-44,941.0
2023-Q3,Peru,Mean Monthly Labor Income by age - 45-54,940.9
2021-Q3,Colombia,Mean Monthly Labor Income by area - Urban,940.8
2017-Q2,Brazil,Mean Monthly Labor Income by area - Urban,940.6
2023-Q3,Colombia,Mean Monthly Labor Income by sex - Male,940.3
2016-Q1,Brazil,Mean Monthly Labor Income by area - Urban,940.2
2016-Q4,Chile,Mean Monthly Labor Income by age - 65+,939.7
2023-Q3,Bolivia,Mean Monthly Labor Income - Total,939.7
2022-Q3,Colombia,Mean Monthly Labor Income by age - 25-44,939.6
2019-Q3,Costa Rica,Monthly Income Per Capita by age - 25-44,939.4
2021-Q1,Bolivia,Mean Monthly Labor Income - Total,939.1
2023-Q2,Peru,Mean Monthly Labor Income by sex - Male,938.7
2019-Q4,Chile,Mean Monthly Labor Income by age - 65+,938.6
2021-Q2,Colombia,Mean Monthly Labor Income by area - Urban,938.5
2020-Q3,Peru,Mean Monthly Labor Income by age - 45-54,938.4
2023-Q4,Peru,Monthly Income Per Capita by educational attaintment - High,938.4
2024-Q3,Costa Rica,Monthly Income Per Capita by age - 45-54,938.0
2023-Q1,Colombia,Mean Monthly Labor Income by age - 25-44,937.9
2021-Q2,Argentina,Mean Monthly Labor Income by educational attaintment - Middle,937.8
2018-Q3,Dominican Republic,Mean Monthly Labor Income by age - 45-54,937.8
2022-Q3,Brazil,Mean Monthly Labor Income by age - 25-44,937.7
2023-Q3,Brazil,Mean Monthly Labor Income - Total,937.6
2024-Q4,Ecuador,Monthly Income Per Capita by educational attaintment - High,937.5
2017-Q4,Chile,Monthly Income Per Capita by age - 25-44,937.5
2024-Q2,Paraguay,Mean Monthly Labor Income by age - 25-44,937.4
2018-Q3,Uruguay,Mean Monthly Labor Income by age - 65+,937.3
2019-Q4,Peru,Mean Monthly Labor Income by age - 65+,937.2
2022-Q1,Paraguay,Mean Monthly Labor Income by age - 45-54,937.1
2016-Q2,Uruguay,Monthly Income Per Capita by age - 25-44,937.0
2020-Q1,Brazil,Mean Monthly Labor Income - Total,936.9
2018-Q4,Brazil,Mean Monthly Labor Income by age - 25-44,936.7
2022-Q2,Paraguay,Mean Monthly Labor Income by area - Urban,936.3
