Period,Country,Indicator,Value
2019-Q2,El Salvador,Informality - Productivity definition - Total,55.0
2020-Q4,Dominican Republic,Wage Employment (% of workers) - Total,55.0
2021-Q1,El Salvador,Informality - Social protection definition - Men,55.0
2018-Q2,El Salvador,Informality - Productivity definition - Total,55.0
2020-Q3,Dominican Republic,Informality - Productivity definition - Men,55.0
2021-Q2,El Salvador,Informality - Social protection definition - Men,55.0
2017-Q2,Paraguay,Wage Employment (% of workers) - Women,55.0
2016-Q4,El Salvador,Informality - Social protection definition - Men,55.0
2017-Q4,Dominican Republic,Informality - Productivity definition - Men,54.9
2022-Q4,El Salvador,Informality - Social protection definition - Men,54.9
2022-Q3,Paraguay,Wage Employment (% of workers) - Women,54.9
2022-Q4,Paraguay,Wage Employment (% of workers) - Men,54.8
2020-Q4,Peru,Wage Employment (% of workers) - Women,54.8
2018-Q2,Paraguay,Informality - Productivity definition - Men,54.8
2024-Q2,Colombia,Wage Employment (% of workers) - Total,54.8
2020-Q1,El Salvador,Wage Employment (% of workers) - Women,54.8
2016-Q2,El Salvador,Informality - Productivity definition - Total,54.7
2021-Q3,Colombia,Informality - Productivity definition - Total,54.7
2016-Q4,El Salvador,Informality - Social protection definition - Total,54.7
2022-Q4,Ecuador,Wage Employment (% of workers) - Men,54.7
2022-Q2,Paraguay,Informality - Productivity definition - Men,54.7
2023-Q3,El Salvador,Informality - Productivity definition - Total,54.7
2024-Q1,Colombia,Wage Employment (% of workers) - Total,54.6
2023-Q2,Paraguay,Informality - Productivity definition - Men,54.6
2019-Q2,El Salvador,Informality - Social protection definition - Men,54.6
2017-Q1,Dominican Republic,Informality - Productivity definition - Men,54.5
2023-Q4,Ecuador,Wage Employment (% of workers) - Men,54.5
2018-Q4,El Salvador,Informality - Social protection definition - Men,54.5
2021-Q4,El Salvador,Informality - Social protection definition - Men,54.5
2018-Q1,Paraguay,Informality - Productivity definition - Men,54.5
2021-Q2,Colombia,Informality - Productivity definition - Total,54.4
2017-Q4,Paraguay,Wage Employment (% of workers) - Women,54.4
2019-Q4,El Salvador,Informality - Social protection definition - Total,54.4
2017-Q3,El Salvador,Informality - Productivity definition - Men,54.3
2016-Q4,El Salvador,Informality - Social protection definition - Women,54.3
2023-Q1,Colombia,Informality - Productivity definition - Men,54.3
2022-Q1,Dominican Republic,Informality - Productivity definition - Men,54.2
2018-Q4,El Salvador,Informality - Social protection definition - Total,54.2
2017-Q1,El Salvador,Informality - Productivity definition - Total,54.2
2021-Q4,Colombia,Informality - Productivity definition - Women,54.2
2021-Q4,Dominican Republic,Informality - Productivity definition - Men,54.1
2020-Q4,El Salvador,Informality - Social protection definition - Men,54.1
2023-Q4,El Salvador,Informality - Social protection definition - Men,54.1
2017-Q2,Dominican Republic,Informality - Productivity definition - Men,54.0
2018-Q1,Dominican Republic,Informality - Productivity definition - Men,54.0
2018-Q2,Paraguay,Wage Employment (% of workers) - Women,54.0
2022-Q1,Colombia,Informality - Productivity definition - Men,54.0
2018-Q3,El Salvador,Wage Employment (% of workers) - Women,53.9
2019-Q4,El Salvador,Wage Employment (% of workers) - Women,53.9
2024-Q4,Colombia,Wage Employment (% of workers) - Total,53.9
2024-Q4,Ecuador,Wage Employment (% of workers) - Men,53.9
2022-Q1,Paraguay,Wage Employment (% of workers) - Women,53.9
2022-Q3,Colombia,Informality - Productivity definition - Men,53.9
2021-Q1,Peru,Wage Employment (% of workers) - Women,53.9
2022-Q3,Paraguay,Informality - Productivity definition - Men,53.9
2021-Q1,El Salvador,Wage Employment (% of workers) - Women,53.8
2021-Q1,Colombia,Informality - Productivity definition - Women,53.8
2019-Q4,El Salvador,Informality - Social protection definition - Men,53.8
2021-Q2,El Salvador,Wage Employment (% of workers) - Women,53.8
2017-Q3,El Salvador,Wage Employment (% of workers) - Women,53.8
2023-Q3,Dominican Republic,Informality - Productivity definition - Men,53.8
2021-Q4,El Salvador,Wage Employment (% of workers) - Women,53.7
2024-Q3,Colombia,Wage Employment (% of workers) - Total,53.7
2023-Q1,Paraguay,Informality - Productivity definition - Men,53.7
2017-Q1,Paraguay,Informality - Productivity definition - Men,53.7
2019-Q1,El Salvador,Wage Employment (% of workers) - Women,53.7
2023-Q4,Colombia,Wage Employment (% of workers) - Total,53.7
2022-Q2,Ecuador,Wage Employment (% of workers) - Men,53.7
2021-Q4,Ecuador,Wage Employment (% of workers) - Men,53.7
2022-Q3,El Salvador,Informality - Productivity definition - Total,53.6
2018-Q1,El Salvador,Informality - Social protection definition - Men,53.6
2017-Q3,El Salvador,Informality - Social protection definition - Men,53.6
2023-Q2,Colombia,Wage Employment (% of workers) - Total,53.5
2022-Q4,Colombia,Informality - Productivity definition - Men,53.5
2023-Q2,El Salvador,Informality - Productivity definition - Total,53.5
2017-Q4,El Salvador,Informality - Social protection definition - Women,53.5
2022-Q3,Dominican Republic,Informality - Productivity definition - Men,53.5
2018-Q4,El Salvador,Informality - Social protection definition - Women,53.5
2020-Q4,El Salvador,Informality - Social protection definition - Total,53.5
2023-Q4,Paraguay,Informality - Productivity definition - Men,53.5
2022-Q2,Colombia,Informality - Productivity definition - Men,53.5
2016-Q4,El Salvador,Informality - Productivity definition - Men,53.5
2023-Q3,Ecuador,Wage Employment (% of workers) - Men,53.5
2024-Q3,Ecuador,Wage Employment (% of workers) - Men,53.4
2023-Q1,Ecuador,Wage Employment (% of workers) - Men,53.4
2018-Q3,Dominican Republic,Informality - Productivity definition - Men,53.4
2022-Q3,Ecuador,Wage Employment (% of workers) - Men,53.4
2019-Q3,El Salvador,Informality - Productivity definition - Men,53.4
2023-Q3,El Salvador,Wage Employment (% of 15+ population) - Men,53.4
2022-Q3,El Salvador,Wage Employment (% of 15+ population) - Men,53.3
2024-Q2,Ecuador,Wage Employment (% of workers) - Men,53.3
2022-Q4,Colombia,Wage Employment (% of workers) - Total,53.3
2018-Q3,El Salvador,Informality - Social protection definition - Men,53.3
2022-Q4,El Salvador,Wage Employment (% of workers) - Women,53.3
2023-Q1,Colombia,Wage Employment (% of workers) - Total,53.3
2016-Q2,El Salvador,Wage Employment (% of workers) - Women,53.2
2023-Q3,Colombia,Wage Employment (% of workers) - Total,53.2
2016-Q1,El Salvador,Wage Employment (% of workers) - Women,53.2
2024-Q3,Paraguay,Informality - Productivity definition - Men,53.2
2018-Q4,El Salvador,Wage Employment (% of workers) - Women,53.2
2019-Q1,Paraguay,Informality - Productivity definition - Men,53.2
2020-Q3,El Salvador,Informality - Social protection definition - Men,53.1
2018-Q2,El Salvador,Informality - Social protection definition - Men,53.1
2017-Q3,Paraguay,Informality - Productivity definition - Men,53.1
2021-Q4,El Salvador,Informality - Social protection definition - Total,53.1
2018-Q2,Dominican Republic,Informality - Productivity definition - Men,53.1
2023-Q4,El Salvador,Informality - Social protection definition - Total,53.1
2019-Q4,Paraguay,Informality - Productivity definition - Men,53.0
2022-Q1,Ecuador,Wage Employment (% of workers) - Men,53.0
2022-Q2,Colombia,Wage Employment (% of workers) - Total,53.0
2018-Q4,Paraguay,Informality - Productivity definition - Men,52.9
2018-Q3,El Salvador,Informality - Productivity definition - Men,52.9
2022-Q3,El Salvador,Informality - Social protection definition - Men,52.9
2016-Q1,El Salvador,Informality - Productivity definition - Total,52.9
2024-Q1,Ecuador,Wage Employment (% of workers) - Men,52.9
2016-Q3,El Salvador,Informality - Social protection definition - Women,52.9
2024-Q2,Colombia,Wage Employment (% of workers) - Men,52.8
2023-Q1,El Salvador,Informality - Productivity definition - Total,52.8
2018-Q3,Paraguay,Informality - Productivity definition - Men,52.8
2023-Q3,El Salvador,Informality - Social protection definition - Men,52.8
2024-Q2,Dominican Republic,Informality - Productivity definition - Men,52.7
2024-Q1,Paraguay,Informality - Productivity definition - Men,52.7
2024-Q3,Colombia,Informality - Productivity definition - Men,52.7
2022-Q1,Colombia,Wage Employment (% of workers) - Total,52.7
2017-Q2,El Salvador,Wage Employment (% of workers) - Women,52.7
2022-Q1,El Salvador,Informality - Social protection definition - Men,52.6
2019-Q2,El Salvador,Informality - Social protection definition - Total,52.6
2023-Q1,Colombia,Informality - Productivity definition - Total,52.5
2024-Q1,Colombia,Wage Employment (% of workers) - Men,52.5
2021-Q2,El Salvador,Informality - Social protection definition - Total,52.5
2016-Q3,El Salvador,Informality - Social protection definition - Total,52.5
2017-Q1,El Salvador,Wage Employment (% of workers) - Women,52.5
2020-Q1,El Salvador,Informality - Social protection definition - Men,52.5
2022-Q3,Colombia,Wage Employment (% of workers) - Total,52.4
2016-Q3,Mexico,Informality - Productivity definition - Women,52.4
2019-Q3,El Salvador,Informality - Social protection definition - Men,52.4
2022-Q2,El Salvador,Wage Employment (% of 15+ population) - Men,52.4
2023-Q3,Colombia,Informality - Productivity definition - Men,52.4
2016-Q3,El Salvador,Wage Employment (% of workers) - Women,52.4
2023-Q4,Colombia,Informality - Productivity definition - Men,52.4
2019-Q3,Dominican Republic,Informality - Productivity definition - Men,52.4
2023-Q1,El Salvador,Informality - Social protection definition - Men,52.3
2016-Q3,El Salvador,Informality - Social protection definition - Men,52.3
2023-Q4,Ecuador,Informality - Social protection definition - Men,52.3
2020-Q1,El Salvador,Informality - Social protection definition - Total,52.3
2017-Q4,El Salvador,Informality - Productivity definition - Men,52.3
2020-Q4,El Salvador,Informality - Social protection definition - Women,52.3
2023-Q1,El Salvador,Informality - Social protection definition - Total,52.3
2018-Q1,El Salvador,Informality - Social protection definition - Total,52.3
2019-Q1,El Salvador,Informality - Social protection definition - Men,52.3
2021-Q3,Colombia,Informality - Productivity definition - Women,52.3
2022-Q2,Dominican Republic,Informality - Productivity definition - Men,52.3
2019-Q2,El Salvador,Wage Employment (% of workers) - Women,52.2
2024-Q4,Colombia,Informality - Productivity definition - Men,52.2
2018-Q4,Dominican Republic,Informality - Productivity definition - Men,52.2
2023-Q3,El Salvador,Informality - Social protection definition - Total,52.2
2023-Q2,Colombia,Informality - Productivity definition - Men,52.2
2019-Q3,Colombia,Wage Employment (% of workers) - Women,52.2
2023-Q2,El Salvador,Wage Employment (% of 15+ population) - Men,52.2
2018-Q2,El Salvador,Wage Employment (% of workers) - Women,52.2
2021-Q1,El Salvador,Informality - Social protection definition - Total,52.2
2023-Q1,El Salvador,Informality - Social protection definition - Women,52.2
2021-Q2,Colombia,Informality - Productivity definition - Women,52.2
2021-Q3,Dominican Republic,Informality - Productivity definition - Total,52.2
2020-Q1,El Salvador,Informality - Social protection definition - Women,52.1
2019-Q2,Paraguay,Informality - Productivity definition - Men,52.1
2021-Q3,Ecuador,Wage Employment (% of workers) - Men,52.1
2024-Q1,Colombia,Informality - Productivity definition - Men,52.1
2024-Q1,Ecuador,Informality - Social protection definition - Men,52.1
2016-Q1,Mexico,Informality - Productivity definition - Women,52.1
2024-Q4,Ecuador,Informality - Social protection definition - Men,52.1
2024-Q4,Colombia,Wage Employment (% of workers) - Men,52.0
2023-Q1,Ecuador,Informality - Social protection definition - Men,52.0
2019-Q3,Paraguay,Informality - Productivity definition - Men,52.0
2023-Q2,Dominican Republic,Informality - Productivity definition - Men,52.0
2024-Q1,Dominican Republic,Informality - Productivity definition - Men,52.0
2022-Q1,Colombia,Informality - Productivity definition - Total,52.0
2023-Q4,Dominican Republic,Informality - Productivity definition - Men,52.0
2022-Q3,Colombia,Informality - Productivity definition - Total,51.9
2019-Q1,Colombia,Wage Employment (% of workers) - Women,51.9
2022-Q4,Dominican Republic,Informality - Productivity definition - Men,51.9
2024-Q2,Colombia,Informality - Productivity definition - Men,51.9
2024-Q3,Dominican Republic,Informality - Productivity definition - Men,51.9
2019-Q4,Dominican Republic,Informality - Productivity definition - Men,51.9
2016-Q2,Mexico,Informality - Productivity definition - Women,51.8
2019-Q2,Dominican Republic,Informality - Productivity definition - Men,51.8
2016-Q4,Mexico,Wage Employment (% of 15+ population) - Men,51.8
2020-Q2,Dominican Republic,Informality - Productivity definition - Men,51.8
2017-Q1,Mexico,Wage Employment (% of 15+ population) - Men,51.8
2019-Q4,El Salvador,Informality - Productivity definition - Men,51.8
2016-Q2,El Salvador,Informality - Social protection definition - Men,51.8
2023-Q1,El Salvador,Wage Employment (% of 15+ population) - Men,51.8
2016-Q3,Mexico,Wage Employment (% of 15+ population) - Men,51.8
2021-Q2,Colombia,Wage Employment (% of workers) - Women,51.7
2017-Q3,Mexico,Wage Employment (% of 15+ population) - Men,51.7
2022-Q4,Colombia,Informality - Productivity definition - Total,51.7
2017-Q2,El Salvador,Informality - Social protection definition - Men,51.7
2021-Q4,Ecuador,Informality - Social protection definition - Men,51.7
2016-Q2,Mexico,Wage Employment (% of 15+ population) - Men,51.7
2018-Q1,Mexico,Wage Employment (% of 15+ population) - Men,51.7
2021-Q3,El Salvador,Informality - Productivity definition - Men,51.7
2022-Q3,El Salvador,Informality - Social protection definition - Total,51.6
2023-Q4,Colombia,Wage Employment (% of workers) - Men,51.6
2016-Q4,Mexico,Informality - Productivity definition - Women,51.6
2021-Q3,El Salvador,Wage Employment (% of 15+ population) - Men,51.6
2017-Q3,El Salvador,Informality - Social protection definition - Total,51.6
2016-Q3,El Salvador,Informality - Productivity definition - Men,51.6
2024-Q3,Colombia,Wage Employment (% of workers) - Men,51.6
2019-Q1,Dominican Republic,Informality - Productivity definition - Men,51.6
2020-Q4,Dominican Republic,Informality - Productivity definition - Total,51.6
2019-Q3,Colombia,Wage Employment (% of workers) - Total,51.5
2021-Q2,El Salvador,Wage Employment (% of 15+ population) - Men,51.5
2023-Q4,Mexico,Wage Employment (% of 15+ population) - Men,51.5
2022-Q2,Colombia,Informality - Productivity definition - Total,51.5
2017-Q4,Mexico,Wage Employment (% of 15+ population) - Men,51.5
2021-Q1,Dominican Republic,Informality - Productivity definition - Total,51.5
2018-Q2,Mexico,Wage Employment (% of 15+ population) - Men,51.5
2018-Q1,El Salvador,Informality - Productivity definition - Total,51.5
2023-Q2,Colombia,Wage Employment (% of workers) - Men,51.5
2017-Q2,Mexico,Wage Employment (% of 15+ population) - Men,51.5
2024-Q2,Mexico,Wage Employment (% of 15+ population) - Men,51.4
2022-Q1,El Salvador,Informality - Social protection definition - Total,51.4
2021-Q4,El Salvador,Wage Employment (% of 15+ population) - Men,51.4
2019-Q3,Mexico,Informality - Productivity definition - Women,51.4
2017-Q2,El Salvador,Informality - Productivity definition - Men,51.4
2017-Q1,El Salvador,Informality - Social protection definition - Men,51.4
